time=2026-08-29T18:40:59.803+08:00 level=DEBUG msg="Discovered .hyoka project directory" path=C:\github\hyoka-azure-skills-three-way-comparison\.hyoka
time=2026-08-29T18:40:59.804+08:00 level=INFO msg="Using .hyoka project directory" path=C:\github\hyoka-azure-skills-three-way-comparison\.hyoka
time=2026-08-29T18:40:59.805+08:00 level=DEBUG msg="Resolved criteria directory" dir=./criteria candidates="[./criteria ./criteria]"
time=2026-08-29T18:40:59.805+08:00 level=DEBUG msg="Loading config directory" dir=./configs
time=2026-08-29T18:40:59.806+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-codex.yaml
time=2026-08-29T18:40:59.809+08:00 level=INFO msg="Config loaded" name=azure-mcp/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T18:40:59.809+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-opus.yaml
time=2026-08-29T18:40:59.810+08:00 level=INFO msg="Config loaded" name=azure-mcp/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T18:40:59.810+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-skills-codex.yaml
time=2026-08-29T18:40:59.810+08:00 level=INFO msg="Config loaded" name=azure-mcp-skills/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T18:40:59.810+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-skills-opus.yaml
time=2026-08-29T18:40:59.811+08:00 level=INFO msg="Config loaded" name=azure-mcp-skills/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T18:40:59.811+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-skills-sonnet.yaml
time=2026-08-29T18:40:59.811+08:00 level=INFO msg="Config loaded" name=azure-mcp-skills/claude-sonnet-4.5 models=claude-sonnet-4.5
time=2026-08-29T18:40:59.811+08:00 level=DEBUG msg="Loading config file" path=configs\azure-mcp-sonnet.yaml
time=2026-08-29T18:40:59.812+08:00 level=INFO msg="Config loaded" name=azure-mcp/claude-sonnet-4.5 models=claude-sonnet-4.5
time=2026-08-29T18:40:59.812+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-codex-skills.yaml
time=2026-08-29T18:40:59.812+08:00 level=INFO msg="Config loaded" name=baseline-skills/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T18:40:59.812+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-codex.yaml
time=2026-08-29T18:40:59.813+08:00 level=INFO msg="Config loaded" name=baseline/gpt-5.3-codex models=gpt-5.3-codex
time=2026-08-29T18:40:59.813+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-opus-skills.yaml
time=2026-08-29T18:40:59.813+08:00 level=INFO msg="Config loaded" name=baseline-skills/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T18:40:59.813+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-opus.yaml
time=2026-08-29T18:40:59.814+08:00 level=INFO msg="Config loaded" name=baseline/claude-opus-4.6 models=claude-opus-4.6
time=2026-08-29T18:40:59.814+08:00 level=DEBUG msg="Loading config file" path=configs\baseline-sonnet-skills.yaml
time=2026-08-29T18:40:59.815+08:00 level=INFO msg="Config loaded" name=baseline-skills/claude-sonnet-4.5 models=claude-sonnet-4.5
